"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Egypt, Arab Rep.","EGY",187918985,1.14744164499344,2,62,1,5,2,2,1,1,0,1,1,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,1,2,,,2,,,,,,2,3,2,3,3,3,,0,0,4,1,1,4,2,5,1,1,1,0
"Egypt, Arab Rep.","EGY",171187621,0.698932526458223,2,30,2,4,1,2,1,1,1,2,1,1,2,,1,1,1,1,2,2,2,,2,,1,,,,,,,,,,2,1,2,1,2,,,1,2,2,,,,2,2,1,2,2,2,2,,1,3,3,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,1,,1,1,4,4,4,4,2,1,1,1,1,0
"Egypt, Arab Rep.","EGY",168617627,0.672157360783412,1,33,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,4,3,2,2,0,0
"Egypt, Arab Rep.","EGY",142571405,0.282615385608931,1,62,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,4,2,2,,1,1,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",118785104,0.93612421650105,2,33,3,4,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,0,2,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",208478186,0.775896267019766,1,44,2,3,2,2,1,1,0,2,1,2,,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,2,1,2,2,2,2,,0,0,4,1,4,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",129179682,0.672146156279987,2,53,2,3,1,2,1,1,0,1,2,1,2,,2,1,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,2,,,,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,1,1,3,2,2,2,,0,0,1,4,4,4,4,5,1,1,1,0
"Egypt, Arab Rep.","EGY",157832124,1.68868075392429,1,48,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,2,2,1,,2,,,,,,1,1,1,1,4,3,,0,0,4,4,2,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",138179897,0.33774933230415,2,46,3,5,1,2,1,1,0,1,2,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,3,3,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,1,3,3,,3,,0,0,1,4,4,4,2,5,1,1,1,0
"Egypt, Arab Rep.","EGY",132007379,0.89721968570657,2,24,2,5,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,1,2,2,2,2,,,2,1,2,,,,2,2,2,2,2,2,2,,2,1,1,1,1,,,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,1,2,3,2,,0,0,2,4,4,4,2,1,1,2,1,0
"Egypt, Arab Rep.","EGY",147690601,0.823655324661311,2,56,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,2,1,2,,0,1,2,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",126733931,0.232307408579859,2,33,2,5,1,2,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,2,2,2,1,,0,0,1,4,4,4,2,5,1,1,1,0
"Egypt, Arab Rep.","EGY",194327424,0.639566191693695,2,65,3,5,2,2,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,1,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,1,2,2,4,1,2,,1,0,4,4,1,4,2,5,1,1,1,0
"Egypt, Arab Rep.","EGY",142162952,0.440222895701738,1,48,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",189109911,0.94173914407938,1,39,3,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,0,4,4,4,4,4,5,2,1,0,0
"Egypt, Arab Rep.","EGY",119746644,1.02815589607329,2,50,3,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,3,2,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",153896386,1.76142524528302,2,45,1,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,4,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,1,2,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",186746173,0.232307408579859,2,75,2,5,2,2,1,1,0,2,1,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,1,1,2,,,2,,,,,,3,1,2,3,2,1,,1,0,4,4,1,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",182864116,0.724989705001448,1,66,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,4,,3,,0,0,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",131252364,0.618658329362233,2,25,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",195688006,0.914807085615987,1,18,2,5,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,7,,,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,4,2,2,,1,1,4,4,4,4,4,3,1,1,0,0
"Egypt, Arab Rep.","EGY",112683155,0.292928635295052,1,45,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",134731913,1.88131479301096,2,54,3,3,1,2,1,1,0,2,2,2,,,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,2,1,2,1,2,1,2,1,2,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,2,3,1,1,,0,1,1,4,4,4,2,3,1,1,1,0
"Egypt, Arab Rep.","EGY",163448639,0.724989705001448,1,58,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,3,,0,0,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",183747791,0.723718843985927,2,49,2,1,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,1,1,2,,,,2,2,,2,1,1,1,,2,1,2,1,2,1,2,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,2,1,2,2,4,1,,0,1,4,4,4,2,2,3,1,2,0,0
"Egypt, Arab Rep.","EGY",196461187,0.317522016842615,1,53,2,5,2,2,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1,2,2,1,1,1,3,2,1,2,1,2,1,2,1,2,2,,,,,,2,,,,,,,2,1,1,2,,,2,,,,,,2,1,2,4,2,3,,1,1,4,4,1,4,4,3,1,1,1,0
"Egypt, Arab Rep.","EGY",113795746,0.232307408579859,1,36,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",152273584,0.361367818515312,1,72,1,5,2,2,1,1,0,2,1,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,2,2,3,4,2,1,,0,0,4,1,4,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",148579885,0.496800204923315,2,45,2,3,1,2,1,1,0,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,1,1,,3,2,2,1,2,1,2,1,2,1,2,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,3,1,1,1,2,2,,0,1,1,4,4,4,2,3,1,1,1,1
"Egypt, Arab Rep.","EGY",189672707,0.764961096662296,2,67,1,5,2,2,1,1,0,2,1,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,1,2,,,2,,,,,,1,1,2,4,2,2,,0,0,4,1,1,4,2,5,2,2,1,0
"Egypt, Arab Rep.","EGY",203661645,0.680057790054014,2,30,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,2,2,4,3,,0,0,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",156598560,0.232307408579859,2,58,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,4,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",116388399,2.24015066138977,2,27,3,3,1,2,1,1,0,1,2,1,1,2,2,2,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,2,2,1,1,2,1,2,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,4,2,1,,0,0,2,4,4,4,2,3,1,1,1,0
"Egypt, Arab Rep.","EGY",196186018,0.43435429574678,2,41,2,2,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,2,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",165225510,0.356431023450663,1,21,2,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,4,,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",193401870,0.654005690161893,1,25,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,4,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,4,2,1,,0,0,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",137016907,1.21979920333618,1,37,3,5,2,2,1,1,0,2,2,1,1,1,2,2,1,1,1,2,2,,2,,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,2,,1,3,2,1,2,1,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,1,1,4,4,4,4,4,3,1,1,1,1
"Egypt, Arab Rep.","EGY",179827327,0.39871548132296,1,35,2,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,1,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",111670867,0.816182599264772,2,22,2,5,1,1,1,1,0,2,2,1,1,2,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,2,,1,2,2,2,,,,2,,,,1,2,2,,,1,1,1,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,3,2,1,,1,0,2,4,4,4,2,5,1,1,1,0
"Egypt, Arab Rep.","EGY",122295949,0.594475050309645,2,42,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,1,2,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",196520684,3.14518097619639,2,17,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,3,3,3,3,3,3,1,2,,,,,2,,,2,2,2,,,,2,2,,3,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,4,3,2,2,4,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",118848816,1.52467847602665,1,18,2,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,2,,0,0,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",208224487,1.34431472156683,1,32,2,2,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,1,1,2,2,1,,0,1,4,4,4,4,2,3,1,2,0,0
"Egypt, Arab Rep.","EGY",147790501,0.37380693504909,2,35,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,2,2,,,,1,1,,,2,,,,,,1,2,2,1,,,1,2,2,,,,,2,,,,,,2,1,1,1,3,2,,0,1,1,4,4,4,4,1,1,1,1,0
"Egypt, Arab Rep.","EGY",181135139,0.823655324661311,2,60,1,4,1,2,1,1,0,1,1,1,2,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,2,2,2,2,,,,1,2,1,2,1,2,2,,,1,1,2,1,2,,,3,2,1,1,2,,,2,,,,,,2,2,3,3,1,2,,0,1,1,4,1,4,2,3,1,2,1,0
"Egypt, Arab Rep.","EGY",186525779,1.26033271681073,2,30,2,2,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,2,2,4,2,1,,0,1,2,4,4,4,4,3,1,2,0,0
"Egypt, Arab Rep.","EGY",176641597,0.336073078139993,2,45,2,4,1,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,1,,,2,2,2,3,2,2,,0,0,4,4,4,1,2,5,2,2,1,0
"Egypt, Arab Rep.","EGY",129291007,2.01814871016623,1,33,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,1,,0,1,4,4,4,4,4,5,2,2,0,0
"Egypt, Arab Rep.","EGY",173203558,0.620774468996012,1,23,2,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",200171133,0.565230771217861,1,55,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",210140326,0.708840859785119,2,59,1,1,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,5,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,1,1,1,2,,,1,2,2,2,1,,1,1,1,4,2,2,,0,1,4,1,1,2,2,3,1,2,1,0
"Egypt, Arab Rep.","EGY",156055675,0.877570056924077,2,20,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,3,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",129536696,0.63728766996734,1,40,1,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,1,4,4,4,4,2,3,1,2,0,0
"Egypt, Arab Rep.","EGY",138778260,1.13486155105483,1,16,2,3,2,1,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Egypt, Arab Rep.","EGY",150716060,1.05463972950151,1,50,1,4,1,2,1,1,0,2,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,1,,,2,1,2,2,1,,2,,,,,,2,1,2,2,2,2,,0,0,2,4,2,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",161006187,0.792102196223434,1,63,1,3,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,4,1,1,,0,0,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",134314280,0.877570056924077,2,20,2,4,1,1,0,0,0,,,2,,,,,,,,,,,,,,3,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,3,2,1,,0,0,2,4,4,4,4,5,1,2,0,0
"Egypt, Arab Rep.","EGY",145449431,1.24386213730164,1,24,3,5,2,2,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,1,2,3,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,4,3,3,,1,1,4,4,4,4,2,5,1,1,0,0
"Egypt, Arab Rep.","EGY",158352967,2.53663684958232,1,19,1,1,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,2,5,2,2,0,0
"Egypt, Arab Rep.","EGY",158704164,0.232307408579859,2,36,2,2,1,2,1,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,5,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,1,,,2,,,,,,1,1,1,1,3,1,,0,1,4,1,4,4,4,5,1,1,1,0
"Egypt, Arab Rep.","EGY",127940577,1.08410345554594,1,61,1,4,2,2,1,1,0,2,1,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,1,1,1,2,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,4,4,4,4,2,3,1,2,0,0
"Egypt, Arab Rep.","EGY",143530751,0.346768694940637,2,36,3,5,1,2,1,1,0,1,2,1,2,,2,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1,2,2,2,2,3,3,2,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,0,1,4,4,4,2,5,1,1,1,0
"Egypt, Arab Rep.","EGY",164909670,3.14518097619639,2,32,1,4,2,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,2,1,,0,0,4,4,4,4,2,5,1,2,0,0
"Egypt, Arab Rep.","EGY",181469541,0.258474231590892,2,59,1,5,1,1,1,1,0,1,1,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,2,2,,,1,1,1,1,2,,,1,2,2,,,,,2,,,,,,1,1,1,4,2,2,,0,0,1,4,4,4,2,5,1,2,1,0
"Egypt, Arab Rep.","EGY",182387873,0.622835149914953,2,47,2,3,1,2,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,1,2,1,2,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,1,2,4,4,4,2,3,1,1,0,0
"Egypt, Arab Rep.","EGY",152971037,0.779766256712912,1,38,3,5,2,2,1,0,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,1,1,2,1,1,1,2,,,2,1,2,,,,2,2,1,1,2,2,2,2,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,3,2,1,,1,1,4,4,4,4,2,5,1,1,1,0
